time,event_type,node_id,parent_gui,role,join_time
0.0,NODE_FAIL,32,Roles.UNREGISTERED
0.0,JOINED,10,1,Roles.REGISTERED,116.294543
0.0,JOINED,31,20,Roles.REGISTERED,117.808622
0.0,JOINED,40,20,Roles.REGISTERED,118.000444
0.0,JOINED,24,23,Roles.REGISTERED,118.831429
0.0,BECOME_CH,40,2,6
0.0,JOINED,41,40,Roles.REGISTERED,118.831861
0.0,JOINED,35,23,Roles.REGISTERED,118.832044
0.0,BECOME_CH,24,3,6
0.0,JOINED,26,24,Roles.REGISTERED,118.832667
0.0,JOINED,4,12,Roles.REGISTERED,119.468450
0.0,BECOME_CH,4,2,6
0.0,BECOME_CH,41,3,6
0.0,JOINED,14,12,Roles.REGISTERED,120.000400
0.0,BECOME_CH,14,2,6
0.0,JOINED,15,14,Roles.REGISTERED,123.831941
0.0,JOINED,5,4,Roles.REGISTERED,123.831972
0.0,JOINED,51,40,Roles.REGISTERED,123.832013
0.0,JOINED,50,40,Roles.REGISTERED,123.832013
0.0,JOINED,42,40,Roles.REGISTERED,124.258567
0.0,JOINED,13,11,Roles.REGISTERED,125.111756
0.0,JOINED,60,41,Roles.REGISTERED,126.100620
0.0,BECOME_CH,26,4,6
0.0,BECOME_CH,5,3,6
0.0,JOINED,37,26,Roles.REGISTERED,133.832546
0.0,JOINED,62,41,Roles.REGISTERED,136.100646
0.0,NODE_FAIL,98,Roles.UNDISCOVERED
0.0,JOINED,18,26,Roles.REGISTERED,138.833048
0.0,JOINED,28,26,Roles.REGISTERED,138.833049
0.0,ORPHAN,22,12,Roles.Router
0.0,JOINED,52,41,Roles.REGISTERED,141.100526
0.0,BECOME_CH,37,5,6
0.0,JOINED,16,5,Roles.REGISTERED,143.832279
0.0,JOINED,39,37,Roles.REGISTERED,143.833332
0.0,BECOME_CH,28,5,6
0.0,JOINED,38,28,Roles.REGISTERED,143.834309
0.0,JOINED,48,28,Roles.REGISTERED,143.834373
0.0,BECOME_CH,18,5,6
0.0,JOINED,6,5,Roles.REGISTERED,148.831944
0.0,JOINED,46,26,Roles.REGISTERED,148.832604
0.0,JOINED,19,28,Roles.REGISTERED,148.833219
0.0,JOINED,29,18,Roles.REGISTERED,148.833276
0.0,BECOME_CH,46,5,6
0.0,JOINED,56,46,Roles.REGISTERED,148.834306
0.0,BECOME_CH,48,6,6
0.0,BECOME_CH,39,6,6
0.0,JOINED,44,33,Roles.REGISTERED,153.831988
0.0,JOINED,54,46,Roles.REGISTERED,153.832085
0.0,JOINED,27,26,Roles.REGISTERED,153.832456
0.0,JOINED,57,46,Roles.REGISTERED,153.832887
0.0,JOINED,53,33,Roles.REGISTERED,156.294927
0.0,NODE_FAIL,93,Roles.UNDISCOVERED
0.0,JOINED,17,26,Roles.REGISTERED,158.832501
0.0,JOINED,47,46,Roles.REGISTERED,158.833210
0.0,BECOME_CH,57,6,6
0.0,JOINED,68,57,Roles.REGISTERED,158.834509
0.0,JOINED,36,26,Roles.REGISTERED,159.000570
0.0,DEMOTE_CH,0,11
0.0,DEMOTE_CH,2,12
0.0,DEMOTE_CH,3,4
0.0,DEMOTE_CH,5,14
0.0,DEMOTE_CH,18,28
0.0,DEMOTE_CH,20,40
0.0,DEMOTE_CH,33,23
0.0,DEMOTE_CH,37,46
0.0,DEMOTE_CH,39,48
0.0,ORPHAN,21,1,Roles.Router
0.0,JOINED,67,57,Roles.REGISTERED,163.833076
0.0,RECOVER,22,REGISTERED,25.000206
0.0,JOINED,22,11,Roles.REGISTERED,166.100447
0.0,ORPHAN,25,23,Roles.Router
0.0,JOINED,58,57,Roles.REGISTERED,168.833041
0.0,JOINED,78,57,Roles.REGISTERED,168.834965
0.0,NODE_FAIL,63,Roles.UNREGISTERED
0.0,DEMOTE_CH,4,14
0.0,DEMOTE_CH,48,57
0.0,ORPHAN,43,23,Roles.Router
0.0,JOINED,55,46,Roles.REGISTERED,173.833143
0.0,JOINED,59,57,Roles.REGISTERED,173.833210
0.0,JOINED,76,57,Roles.REGISTERED,173.834929
0.0,JOINED,45,46,Roles.REGISTERED,178.832003
0.0,JOINED,66,57,Roles.REGISTERED,178.834615
0.0,JOINED,77,57,Roles.REGISTERED,178.834667
0.0,JOINED,2,12,Roles.REGISTERED,180.000127
0.0,JOINED,0,11,Roles.REGISTERED,180.000187
0.0,JOINED,3,11,Roles.REGISTERED,180.000247
0.0,NODE_FAIL,67,Roles.REGISTERED
0.0,RECOVER,21,REGISTERED,20.000091
0.0,JOINED,21,11,Roles.REGISTERED,183.162385
0.0,BECOME_CH,0,2,6
0.0,BECOME_CH,2,2,6
0.0,BECOME_CH,3,2,6
0.0,JOINED,39,28,Roles.REGISTERED,185.000139
0.0,JOINED,37,46,Roles.REGISTERED,185.000145
0.0,JOINED,20,11,Roles.REGISTERED,185.000168
0.0,JOINED,5,14,Roles.REGISTERED,185.000229
0.0,ORPHAN,30,11,Roles.Router
0.0,BECOME_CH,20,2,6
0.0,BECOME_CH,5,3,6
0.0,RECOVER,25,REGISTERED,25.000192
0.0,JOINED,25,14,Roles.REGISTERED,193.832157
0.0,RECOVER,43,REGISTERED,20.000353
0.0,JOINED,43,40,Roles.REGISTERED,193.832339
0.0,BECOME_CH,43,3,6
0.0,JOINED,33,41,Roles.REGISTERED,200.000248
0.0,JOINED,48,57,Roles.REGISTERED,201.100201
0.0,NODE_FAIL,84,Roles.UNREGISTERED
0.0,ORPHAN,15,14,Roles.Router
0.0,ORPHAN,51,40,Roles.Router
0.0,ORPHAN,50,40,Roles.Router
0.0,JOINED,49,57,Roles.REGISTERED,203.832911
0.0,ORPHAN,42,40,Roles.Router
0.0,RECOVER,30,REGISTERED,20.000336
0.0,JOINED,30,12,Roles.REGISTERED,205.000814
0.0,ORPHAN,13,11,Roles.Router
0.0,JOINED,4,3,Roles.REGISTERED,206.100120
0.0,ORPHAN,60,41,Roles.Router
0.0,BECOME_CH,4,3,6
0.0,JOINED,18,28,Roles.REGISTERED,210.000152
0.0,BECOME_CH,30,2,6
0.0,ORPHAN,34,23,Roles.Router
0.0,ORPHAN,10,1,Roles.Router
0.0,ORPHAN,31,20,Roles.Router
0.0,ORPHAN,35,23,Roles.Router
0.0,NODE_FAIL,64,Roles.UNREGISTERED
0.0,RECOVER,15,REGISTERED,20.000153
0.0,JOINED,15,24,Roles.REGISTERED,223.832093
0.0,ORPHAN,16,5,Roles.Router
0.0,RECOVER,50,REGISTERED,20.000273
0.0,JOINED,50,30,Roles.REGISTERED,223.832286
0.0,RECOVER,51,REGISTERED,20.000286
0.0,JOINED,51,30,Roles.REGISTERED,223.832298
0.0,ORPHAN,38,28,Roles.Router
0.0,RECOVER,42,REGISTERED,20.000286
0.0,JOINED,42,30,Roles.REGISTERED,224.258853
0.0,RECOVER,13,REGISTERED,20.000079
0.0,JOINED,13,12,Roles.REGISTERED,225.111834
0.0,RECOVER,60,REGISTERED,20.000374
0.0,JOINED,60,30,Roles.REGISTERED,226.100995
0.0,BECOME_CH,15,4,6
0.0,ORPHAN,6,5,Roles.Router
0.0,ORPHAN,29,18,Roles.Router
0.0,NODE_FAIL,73,Roles.UNREGISTERED
0.0,RECOVER,34,REGISTERED,20.000257
0.0,JOINED,34,14,Roles.REGISTERED,233.831675
0.0,ORPHAN,44,33,Roles.Router
0.0,ORPHAN,27,26,Roles.Router
0.0,ORPHAN,62,41,Roles.Router
0.0,RECOVER,10,REGISTERED,20.000279
0.0,JOINED,10,12,Roles.REGISTERED,236.294822
0.0,ORPHAN,53,33,Roles.Router
0.0,RECOVER,31,REGISTERED,20.000303
0.0,JOINED,31,11,Roles.REGISTERED,237.808926
0.0,ORPHAN,17,26,Roles.Router
0.0,ORPHAN,47,46,Roles.Router
0.0,ORPHAN,68,57,Roles.Router
0.0,ORPHAN,36,26,Roles.Router
0.0,DEMOTE_CH,0,11
0.0,DEMOTE_CH,2,12
0.0,DEMOTE_CH,4,14
0.0,DEMOTE_CH,5,15
0.0,DEMOTE_CH,43,23
0.0,ORPHAN,52,41,Roles.Router
0.0,RECOVER,35,REGISTERED,25.000314
0.0,JOINED,35,14,Roles.REGISTERED,243.832358
0.0,ORPHAN,22,11,Roles.Router
0.0,RECOVER,6,REGISTERED,20.000315
0.0,JOINED,6,26,Roles.REGISTERED,248.832259
0.0,RECOVER,16,REGISTERED,25.000276
0.0,JOINED,16,24,Roles.REGISTERED,248.832555
0.0,ORPHAN,58,57,Roles.Router
0.0,ORPHAN,19,28,Roles.Router
0.0,ORPHAN,56,46,Roles.Router
0.0,ORPHAN,78,57,Roles.Router
0.0,DEMOTE_CH,15,24
0.0,BECOME_CH,6,5,6
0.0,ORPHAN,54,46,Roles.Router
0.0,ORPHAN,59,57,Roles.Router
0.0,RECOVER,29,REGISTERED,25.000113
0.0,JOINED,29,28,Roles.REGISTERED,253.833388
0.0,BECOME_CH,34,3,6
0.0,ORPHAN,45,46,Roles.Router
0.0,RECOVER,27,REGISTERED,25.000144
0.0,JOINED,27,28,Roles.REGISTERED,258.832600
0.0,JOINED,8,6,Roles.REGISTERED,258.833297
0.0,RECOVER,38,REGISTERED,35.000305
0.0,JOINED,38,46,Roles.REGISTERED,258.834614
0.0,ORPHAN,66,57,Roles.Router
0.0,ORPHAN,77,57,Roles.Router
0.0,BECOME_CH,26,4,6
0.0,RECOVER,17,REGISTERED,25.000229
0.0,JOINED,17,28,Roles.REGISTERED,263.832729
0.0,BECOME_CH,24,3,6
0.0,ORPHAN,39,28,Roles.Router
0.0,JOINED,4,14,Roles.REGISTERED,265.000146
0.0,JOINED,5,14,Roles.REGISTERED,265.000229
0.0,RECOVER,53,REGISTERED,30.000228
0.0,JOINED,53,34,Roles.REGISTERED,266.295155
0.0,BECOME_CH,4,3,6
0.0,RECOVER,22,REGISTERED,25.000349
0.0,JOINED,22,40,Roles.REGISTERED,271.100797
0.0,RECOVER,44,REGISTERED,40.000278
0.0,JOINED,44,46,Roles.REGISTERED,273.832266
0.0,ORPHAN,55,46,Roles.Router
0.0,RECOVER,36,REGISTERED,35.000330
0.0,JOINED,36,28,Roles.REGISTERED,274.000901
0.0,RECOVER,52,REGISTERED,35.000338
0.0,JOINED,52,34,Roles.REGISTERED,276.100864
0.0,ORPHAN,33,41,Roles.Router
0.0,JOINED,15,14,Roles.REGISTERED,281.100175
0.0,ORPHAN,21,11,Roles.Router
0.0,JOINED,7,6,Roles.REGISTERED,283.833240
0.0,JOINED,0,1,Roles.REGISTERED,285.000114
0.0,JOINED,43,34,Roles.REGISTERED,285.000134
0.0,ORPHAN,37,46,Roles.Router
0.0,RECOVER,39,REGISTERED,20.000368
0.0,JOINED,39,46,Roles.REGISTERED,285.000507
0.0,BECOME_CH,0,1,6
0.0,BECOME_CH,11,1,6
0.0,BECOME_CH,43,4,6
0.0,ORPHAN,18,28,Roles.Router
0.0,RECOVER,62,REGISTERED,55.000367
0.0,JOINED,62,40,Roles.REGISTERED,291.101013
0.0,BECOME_CH,62,3,6
0.0,JOINED,61,62,Roles.REGISTERED,293.832093
0.0,ORPHAN,25,14,Roles.Router
0.0,JOINED,2,4,Roles.REGISTERED,295.000247
0.0,BECOME_CH,2,4,6
0.0,BECOME_CH,41,3,6
0.0,JOINED,71,62,Roles.REGISTERED,296.100937
0.0,JOINED,82,62,Roles.REGISTERED,296.100991
0.0,NODE_FAIL,8,Roles.Router
0.0,ORPHAN,3,11,Roles.Router
0.0,RECOVER,33,REGISTERED,20.000353
0.0,JOINED,33,30,Roles.REGISTERED,300.000601
0.0,ORPHAN,48,57,Roles.Router
0.0,JOINED,72,62,Roles.REGISTERED,301.101108
0.0,RECOVER,21,REGISTERED,20.000256
0.0,JOINED,21,0,Roles.REGISTERED,303.162641
0.0,RECOVER,54,REGISTERED,50.000362
0.0,JOINED,54,23,Roles.REGISTERED,303.832447
0.0,ORPHAN,49,57,Roles.Router
0.0,ORPHAN,20,11,Roles.Router
0.0,ORPHAN,60,30,Roles.Router
0.0,RECOVER,19,REGISTERED,60.000347
0.0,JOINED,19,26,Roles.REGISTERED,308.833566
0.0,RECOVER,37,REGISTERED,25.000223
0.0,JOINED,37,28,Roles.REGISTERED,310.000368
0.0,RECOVER,25,REGISTERED,20.000066
0.0,JOINED,25,24,Roles.REGISTERED,313.832223
0.0,ORPHAN,10,12,Roles.Router
0.0,ORPHAN,31,11,Roles.Router
0.0,ORPHAN,40,20,Roles.CLUSTER_HEAD
0.0,RECOVER,47,REGISTERED,80.000278
0.0,JOINED,47,26,Roles.REGISTERED,318.833488
0.0,RECOVER,55,REGISTERED,45.000357
0.0,JOINED,55,43,Roles.REGISTERED,318.833500
0.0,DEMOTE_CH,0,11
0.0,DEMOTE_CH,2,12
0.0,DEMOTE_CH,4,14
0.0,DEMOTE_CH,6,26
0.0,DEMOTE_CH,43,34
0.0,JOINED,81,62,Roles.REGISTERED,321.101185
0.0,BECOME_CH,76,7,6
0.0,ORPHAN,50,30,Roles.Router
0.0,ORPHAN,51,30,Roles.Router
0.0,JOINED,87,76,Roles.REGISTERED,323.835097
0.0,JOINED,96,76,Roles.REGISTERED,323.835298
0.0,ORPHAN,42,30,Roles.Router
0.0,RECOVER,3,REGISTERED,25.000168
0.0,JOINED,3,14,Roles.REGISTERED,325.000416
0.0,ORPHAN,13,12,Roles.Router
0.0,RECOVER,60,REGISTERED,20.000249
0.0,JOINED,60,62,Roles.REGISTERED,326.101244
0.0,BECOME_CH,3,3,6
0.0,JOINED,86,76,Roles.REGISTERED,328.834712
0.0,JOINED,75,76,Roles.REGISTERED,328.834823
0.0,DEMOTE_CH,3,12
0.0,ORPHAN,29,28,Roles.Router
0.0,JOINED,65,76,Roles.REGISTERED,333.834639
0.0,RECOVER,77,REGISTERED,75.000093
0.0,JOINED,77,76,Roles.REGISTERED,333.834760
0.0,RECOVER,20,REGISTERED,30.000099
0.0,JOINED,20,30,Roles.REGISTERED,335.000267
0.0,RECOVER,10,REGISTERED,20.000114
0.0,JOINED,10,11,Roles.REGISTERED,336.294936
0.0,RECOVER,31,REGISTERED,20.000340
0.0,JOINED,31,12,Roles.REGISTERED,337.809266
0.0,ORPHAN,27,28,Roles.Router
0.0,RECOVER,68,REGISTERED,100.000290
0.0,JOINED,68,76,Roles.REGISTERED,338.834799
0.0,RECOVER,40,REGISTERED,25.000113
0.0,JOINED,40,30,Roles.REGISTERED,343.000557
0.0,RECOVER,45,REGISTERED,85.000308
0.0,JOINED,45,23,Roles.REGISTERED,343.832311
0.0,ORPHAN,35,14,Roles.Router
0.0,ORPHAN,5,14,Roles.Router
0.0,RECOVER,51,REGISTERED,25.000186
0.0,JOINED,51,62,Roles.REGISTERED,348.832484
0.0,RECOVER,50,REGISTERED,25.000250
0.0,JOINED,50,62,Roles.REGISTERED,348.832535
0.0,ORPHAN,16,24,Roles.Router
0.0,RECOVER,58,REGISTERED,100.000299
0.0,JOINED,58,76,Roles.REGISTERED,348.833339
0.0,RECOVER,56,REGISTERED,100.000308
0.0,JOINED,56,76,Roles.REGISTERED,348.834614
0.0,RECOVER,42,REGISTERED,25.000384
0.0,JOINED,42,24,Roles.REGISTERED,349.259237
0.0,ORPHAN,36,28,Roles.Router
0.0,JOINED,2,1,Roles.REGISTERED,355.000143
0.0,BECOME_CH,2,1,6
0.0,RECOVER,13,REGISTERED,30.000304
0.0,JOINED,13,2,Roles.REGISTERED,355.112138
0.0,ORPHAN,52,34,Roles.Router
0.0,ORPHAN,38,46,Roles.Router
0.0,JOINED,0,2,Roles.REGISTERED,360.000257
0.0,ORPHAN,15,14,Roles.Router
0.0,RECOVER,35,REGISTERED,20.000173
0.0,JOINED,35,24,Roles.REGISTERED,363.832532
0.0,ORPHAN,17,28,Roles.Router
0.0,ORPHAN,7,6,Roles.Router
0.0,JOINED,4,14,Roles.REGISTERED,365.000146
0.0,JOINED,43,41,Roles.REGISTERED,365.000237
0.0,ORPHAN,39,46,Roles.Router
0.0,RECOVER,5,REGISTERED,20.000287
0.0,JOINED,5,24,Roles.REGISTERED,365.000516
0.0,ORPHAN,53,34,Roles.Router
0.0,RECOVER,78,REGISTERED,120.000252
0.0,JOINED,78,76,Roles.REGISTERED,368.835217
0.0,BECOME_CH,0,2,6
0.0,ORPHAN,22,40,Roles.Router
0.0,ORPHAN,44,46,Roles.Router
0.0,RECOVER,16,REGISTERED,25.000318
0.0,JOINED,16,14,Roles.REGISTERED,373.832873
0.0,ORPHAN,21,0,Roles.Router
0.0,ORPHAN,54,23,Roles.Router
0.0,RECOVER,17,REGISTERED,20.000354
0.0,JOINED,17,24,Roles.REGISTERED,383.833083
0.0,RECOVER,22,REGISTERED,20.000214
0.0,JOINED,22,2,Roles.REGISTERED,391.101011
0.0,ORPHAN,61,62,Roles.Router
0.0,BECOME_CH,5,4,6
0.0,BECOME_CH,24,3,6
0.0,BECOME_CH,43,4,6
0.0,ORPHAN,47,26,Roles.Router
0.0,ORPHAN,55,43,Roles.Router
0.0,RECOVER,7,REGISTERED,35.000282
0.0,JOINED,7,5,Roles.REGISTERED,398.833521
0.0,DEMOTE_CH,0,11
0.0,DEMOTE_CH,43,34
0.0,ORPHAN,33,30,Roles.Router
0.0,RECOVER,15,REGISTERED,40.000154
0.0,JOINED,15,5,Roles.REGISTERED,401.100330
0.0,RECOVER,21,REGISTERED,20.000204
0.0,JOINED,21,2,Roles.REGISTERED,403.162845
0.0,RECOVER,54,REGISTERED,20.000239
0.0,JOINED,54,34,Roles.REGISTERED,403.832686
0.0,ORPHAN,60,62,Roles.Router
0.0,ORPHAN,19,26,Roles.Router
0.0,ORPHAN,86,76,Roles.Router
0.0,ORPHAN,75,76,Roles.Router
0.0,ORPHAN,37,28,Roles.Router
0.0,ORPHAN,25,24,Roles.Router
0.0,RECOVER,27,REGISTERED,75.000388
0.0,JOINED,27,5,Roles.REGISTERED,413.832988
0.0,ORPHAN,65,76,Roles.Router
0.0,ORPHAN,77,76,Roles.Router
0.0,ORPHAN,10,11,Roles.Router
0.0,RECOVER,36,REGISTERED,70.000384
0.0,JOINED,36,23,Roles.REGISTERED,424.001284
0.0,JOINED,0,1,Roles.REGISTERED,425.000114
0.0,RECOVER,33,REGISTERED,25.000100
0.0,JOINED,33,34,Roles.REGISTERED,425.000701
0.0,RECOVER,53,REGISTERED,60.000329
0.0,JOINED,53,23,Roles.REGISTERED,426.295484
0.0,ORPHAN,51,62,Roles.Router
0.0,ORPHAN,50,62,Roles.Router
0.0,ORPHAN,56,76,Roles.Router
0.0,ORPHAN,62,40,Roles.CLUSTER_HEAD
0.0,JOINED,6,5,Roles.REGISTERED,435.000112
0.0,ORPHAN,20,30,Roles.Router
0.0,ORPHAN,13,2,Roles.Router
0.0,RECOVER,10,REGISTERED,20.000211
0.0,JOINED,10,2,Roles.REGISTERED,436.295147
0.0,ORPHAN,31,12,Roles.Router
0.0,ORPHAN,41,40,Roles.CLUSTER_HEAD
0.0,RECOVER,44,REGISTERED,65.000147
0.0,JOINED,44,34,Roles.REGISTERED,438.832412
0.0,RECOVER,25,REGISTERED,25.000190
0.0,JOINED,25,34,Roles.REGISTERED,438.832413
0.0,RECOVER,55,REGISTERED,40.000373
0.0,JOINED,55,34,Roles.REGISTERED,438.833874
0.0,JOINED,3,2,Roles.REGISTERED,441.100132
0.0,ORPHAN,40,30,Roles.Router
0.0,ORPHAN,45,23,Roles.Router
0.0,ORPHAN,4,14,Roles.Router
0.0,RECOVER,52,REGISTERED,90.000338
0.0,JOINED,52,34,Roles.REGISTERED,446.101202
0.0,RECOVER,60,REGISTERED,40.000374
0.0,JOINED,60,30,Roles.REGISTERED,446.101619
0.0,ORPHAN,58,76,Roles.Router
0.0,ORPHAN,42,24,Roles.Router
0.0,BECOME_CH,3,2,6
0.0,ORPHAN,16,14,Roles.Router
0.0,RECOVER,20,REGISTERED,20.000303
0.0,JOINED,20,2,Roles.REGISTERED,455.000570
0.0,RECOVER,31,REGISTERED,25.000096
0.0,JOINED,31,30,Roles.REGISTERED,462.809362
0.0,RECOVER,41,REGISTERED,25.000346
0.0,JOINED,41,34,Roles.REGISTERED,463.832206
0.0,ORPHAN,35,24,Roles.Router
0.0,ORPHAN,17,24,Roles.Router
0.0,RECOVER,4,REGISTERED,20.000194
0.0,JOINED,4,5,Roles.REGISTERED,465.000340
0.0,RECOVER,13,REGISTERED,30.000071
0.0,JOINED,13,3,Roles.REGISTERED,465.112209
0.0,ORPHAN,22,2,Roles.Router
0.0,RECOVER,45,REGISTERED,35.000189
0.0,JOINED,45,34,Roles.REGISTERED,478.832500
0.0,DEMOTE_CH,3,12
0.0,ORPHAN,15,5,Roles.Router
0.0,ORPHAN,21,2,Roles.Router
0.0,ORPHAN,54,34,Roles.Router
0.0,RECOVER,17,REGISTERED,20.000283
0.0,JOINED,17,5,Roles.REGISTERED,483.833366
0.0,RECOVER,40,REGISTERED,50.000447
0.0,JOINED,40,1,Roles.REGISTERED,493.001004
0.0,ORPHAN,57,46,Roles.Router
0.0,ORPHAN,27,5,Roles.Router
0.0,ORPHAN,76,57,Roles.CLUSTER_HEAD
0.0,ORPHAN,71,62,Roles.REGISTERED
0.0,ORPHAN,82,62,Roles.REGISTERED
0.0,RECOVER,22,REGISTERED,25.000291
0.0,JOINED,22,30,Roles.REGISTERED,496.101302
0.0,RECOVER,51,REGISTERED,70.000286
0.0,JOINED,51,30,Roles.REGISTERED,498.832770
0.0,ORPHAN,7,5,Roles.Router
0.0,ORPHAN,72,62,Roles.REGISTERED
0.0,ORPHAN,81,62,Roles.REGISTERED
0.0,ORPHAN,0,1,Roles.Router
0.0,RECOVER,21,REGISTERED,30.000176
0.0,JOINED,21,30,Roles.REGISTERED,513.163021
0.0,ORPHAN,6,5,Roles.Router
0.0,ORPHAN,55,34,Roles.Router
0.0,ORPHAN,36,23,Roles.Router
0.0,RECOVER,42,REGISTERED,75.000531
0.0,JOINED,42,1,Roles.REGISTERED,524.259768
0.0,BECOME_CH,42,1,6
0.0,JOINED,43,42,Roles.REGISTERED,525.000657
0.0,ORPHAN,33,34,Roles.Router
0.0,ORPHAN,52,34,Roles.Router
0.0,RECOVER,62,REGISTERED,95.000255
0.0,JOINED,62,42,Roles.REGISTERED,526.101268
0.0,ORPHAN,53,23,Roles.Router
0.0,RECOVER,61,REGISTERED,135.000316
0.0,JOINED,61,42,Roles.REGISTERED,528.832410
0.0,RECOVER,50,REGISTERED,100.000249
0.0,JOINED,50,42,Roles.REGISTERED,528.832784
0.0,RECOVER,35,REGISTERED,65.000366
0.0,JOINED,35,42,Roles.REGISTERED,528.832897
0.0,RECOVER,54,REGISTERED,45.000320
0.0,JOINED,54,42,Roles.REGISTERED,528.833006
0.0,RECOVER,0,REGISTERED,30.000257
0.0,JOINED,0,2,Roles.REGISTERED,535.000371
0.0,ORPHAN,10,2,Roles.Router
0.0,ORPHAN,44,34,Roles.Router
0.0,ORPHAN,25,34,Roles.Router
0.0,BECOME_CH,0,2,6
0.0,ORPHAN,31,30,Roles.Router
0.0,RECOVER,33,REGISTERED,20.000148
0.0,JOINED,33,42,Roles.REGISTERED,545.000849
0.0,ORPHAN,13,3,Roles.Router
0.0,RECOVER,52,REGISTERED,20.000153
0.0,JOINED,52,42,Roles.REGISTERED,546.101354
0.0,ORPHAN,60,30,Roles.Router
0.0,RECOVER,53,REGISTERED,20.000184
0.0,JOINED,53,42,Roles.REGISTERED,546.295667
0.0,ORPHAN,20,2,Roles.Router
0.0,RECOVER,10,REGISTERED,20.000078
0.0,JOINED,10,0,Roles.REGISTERED,556.295225
0.0,ORPHAN,45,34,Roles.Router
0.0,ORPHAN,68,76,Roles.REGISTERED
0.0,DEMOTE_CH,0,11
0.0,ORPHAN,41,34,Roles.Router
0.0,ORPHAN,17,5,Roles.Router
0.0,ORPHAN,87,76,Roles.REGISTERED
0.0,ORPHAN,96,76,Roles.REGISTERED
0.0,ORPHAN,4,5,Roles.Router
0.0,ORPHAN,78,76,Roles.REGISTERED
0.0,ORPHAN,40,1,Roles.Router
0.0,ORPHAN,22,30,Roles.Router
0.0,ORPHAN,51,30,Roles.Router
0.0,JOINED,3,2,Roles.REGISTERED,580.000132
0.0,RECOVER,4,REGISTERED,20.000389
0.0,JOINED,4,1,Roles.REGISTERED,585.000729
0.0,BECOME_CH,4,1,6
0.0,RECOVER,13,REGISTERED,40.000542
0.0,JOINED,13,4,Roles.REGISTERED,585.112751
0.0,RECOVER,15,REGISTERED,105.000246
0.0,JOINED,15,4,Roles.REGISTERED,586.100576
0.0,BECOME_CH,15,2,6
0.0,RECOVER,25,REGISTERED,50.000766
0.0,JOINED,25,15,Roles.REGISTERED,588.833179
0.0,RECOVER,16,REGISTERED,135.000364
0.0,JOINED,16,4,Roles.REGISTERED,588.833237
0.0,BECOME_CH,16,2,6
0.0,RECOVER,19,REGISTERED,180.001065
0.0,JOINED,19,16,Roles.REGISTERED,588.834631
0.0,BECOME_CH,19,3,6
0.0,RECOVER,39,REGISTERED,225.001322
0.0,JOINED,39,19,Roles.REGISTERED,590.001828
0.0,RECOVER,48,REGISTERED,290.000343
0.0,JOINED,48,19,Roles.REGISTERED,591.100544
0.0,JOINED,9,19,Roles.REGISTERED,593.833282
0.0,RECOVER,27,REGISTERED,100.000295
0.0,JOINED,27,15,Roles.REGISTERED,593.833283
0.0,RECOVER,17,REGISTERED,30.000093
0.0,JOINED,17,16,Roles.REGISTERED,593.833459
0.0,RECOVER,7,REGISTERED,95.000299
0.0,JOINED,7,15,Roles.REGISTERED,593.833820
0.0,BECOME_CH,39,4,6
0.0,RECOVER,49,REGISTERED,290.001460
0.0,JOINED,49,39,Roles.REGISTERED,593.834370
0.0,BECOME_CH,48,4,6
0.0,RECOVER,29,REGISTERED,260.001752
0.0,JOINED,29,48,Roles.REGISTERED,593.835141
0.0,RECOVER,36,REGISTERED,70.000314
0.0,JOINED,36,16,Roles.REGISTERED,594.001598
0.0,RECOVER,6,REGISTERED,80.000203
0.0,JOINED,6,15,Roles.REGISTERED,595.000315
0.0,RECOVER,37,REGISTERED,185.000335
0.0,JOINED,37,16,Roles.REGISTERED,595.000702
0.0,BECOME_CH,37,3,6
0.0,RECOVER,58,REGISTERED,150.001287
0.0,JOINED,58,37,Roles.REGISTERED,598.834627
0.0,RECOVER,59,REGISTERED,345.001451
0.0,JOINED,59,37,Roles.REGISTERED,598.834661
0.0,RECOVER,56,REGISTERED,170.000189
0.0,JOINED,56,37,Roles.REGISTERED,598.834802
0.0,RECOVER,38,REGISTERED,240.000224
0.0,JOINED,38,19,Roles.REGISTERED,598.834838
0.0,RECOVER,68,REGISTERED,40.000385
0.0,JOINED,68,37,Roles.REGISTERED,598.835184
0.0,BECOME_CH,9,4,6
0.0,BECOME_CH,7,3,6
0.0,RECOVER,47,REGISTERED,205.000389
0.0,JOINED,47,19,Roles.REGISTERED,603.833877
0.0,ORPHAN,54,42,Roles.Router
0.0,RECOVER,18,REGISTERED,320.000166
0.0,JOINED,18,9,Roles.REGISTERED,610.000318
0.0,ORPHAN,21,30,Roles.Router
0.0,RECOVER,45,REGISTERED,55.000374
0.0,JOINED,45,15,Roles.REGISTERED,613.832874
0.0,RECOVER,57,REGISTERED,120.000246
0.0,JOINED,57,37,Roles.REGISTERED,613.833133
0.0,RECOVER,77,REGISTERED,200.000388
0.0,JOINED,77,48,Roles.REGISTERED,613.835148
0.0,RECOVER,20,REGISTERED,60.000303
0.0,JOINED,20,2,Roles.REGISTERED,615.000873
0.0,BECOME_CH,18,5,6
0.0,JOINED,3,1,Roles.REGISTERED,23.364774
0.0,BECOME_CH,3,1,9
0.0,JOINED,22,1,Roles.REGISTERED,35.205155
0.0,BECOME_CH,22,1,9
0.0,JOINED,4,3,Roles.REGISTERED,40.205074
0.0,JOINED,32,22,Roles.REGISTERED,43.364708
0.0,BECOME_CH,32,2,9
